구,법정동,상세업무구분명,사업장명,위도,경도
용산구,한남동,애견미용,펫토이동믈병원,37.53350886,126.9987932
송파구,방이동,동물병원,펫토피아동물병원,37.5081404,127.113771
송파구,방이동,애견미용,펫토피아미용실,37.5081404,127.113771
강남구,역삼동,동물병원,펫트너건강검진센터,37.4999206,127.0376272
강동구,길동,동물병원,펫트리동물의료센터,37.53570082,127.1359923
서대문구,연희동,애견미용,펫티즈,37.57123019,126.9310966
송파구,잠실동,애견미용,펫프랜드,37.51025261,127.0820583
강동구,명일동,애견미용,펫피플,37.54762117,127.1411195
성북구,하월곡,애견미용,편안하개,37.60477052,127.034109
성동구,행당동,동물병원,평생피부과동물병원,37.55588045,127.0263174
금천구,독산동,애견미용,포근,37.46390701,126.9001478
송파구,가락동,애견미용,포도젤리 펫살롱,37.4984087,127.1043859
성동구,성수동,애견미용,포레 동물병원,37.54363123,127.0463097
성동구,성수동,동물병원,포레동물병원,37.54363123,127.0463097
성북구,하월곡,동물병원,포유동물병원,37.60421832,127.0348532
용산구,이태원,애견미용,포지티브(Pawsitive),37.53284899,126.9879025
종로구,숭인동,동물병원,폴라동물병원,37.58053718,127.0143298
성북구,정릉동,펫택시,푸딩이와,37.61012534,127.0051578
구로구,구로동,동물병원,푸른동물병원,37.4885908,126.8814195
강서구,염창동,애견미용,푸른들 동물병원,37.552164,126.867945
강서구,염창동,동물병원,푸른들동물병원,37.552164,126.867945
마포구,서교동,동물병원,푸른숲 동물병원,37.55740067,126.9063752
마포구,서교동,애견미용,푸른숲동물병원,37.55740067,126.9063752
동대문구,청량리,동물병원,푸른종합동물병원,37.58458515,127.0411806
도봉구,창동,애견미용,푹쉬개 애견샵,37.65725049,127.0454139
동작구,상도*,펫호텔,품 동물병원,37.50438993,126.9465059
동작구,상도1,동물병원,품 동물의료센터,37.50438993,126.9465059
도봉구,쌍문동,동물병원,퓨리나동물병원,37.64763808,127.0307703
광진구,구의동,동물병원,프라임동물병원,37.53930403,127.0891007
서대문구,남가좌,동물병원,프란다스동물병원,37.57597384,126.9127691
관악구,신림동,애견미용,프란다스의개,37.46936881,126.9297019
강남구,신사동,애견미용,프랑소와펫 강남센터점,37.52827978,127.033698
서초구,반포동,펫호텔,프랑소와펫 아카데미,37.49916485,126.9952384
서초구,반포동,펫호텔,프랑소와펫 트레이닝센터,37.49624028,126.994247
강남구,압구정,애견미용,프랑소와펫(압구정점),37.53302672,127.0250355
성북구,길음동,펫택시,프렌즈 펫택시,37.61206737,127.0167588
서초구,방배동,동물병원,프렌즈동물병원,37.4811938,126.9954459
마포구,망원동,애견미용,프롬 클라우드,37.55309022,126.9012489
용산구,원효로,펫호텔,프리독스,37.53660064,126.9604713
서초구,반포동,애견미용,플라이플라잉,37.49851608,126.9964939
마포구,공덕동,애견미용,플라잉펫,37.54892726,126.949276
영등포구,양평동,동물병원,플러스동물메디컬센터,37.53681365,126.896755
강동구,고덕동,애견미용,플러스비비,37.557693,127.1671944
강남구,청담동,애견미용,플러피(fluffy),37.52573616,127.0492351
동작구,대방동,애견미용,피닉스 동물병원,37.50001556,126.9225745
동작구,대방동,동물병원,피닉스동물병원,37.50001556,126.9225745
은평구,불광동,애견미용,피어나개,37.61892603,126.929638
은평구,진관동,동물병원,피움동물병원,37.63819852,126.916333
강북구,수유동,애견미용,피치 앤 마리,37.64685036,127.0127255
강동구,명일동,애견미용,피카소 동물병원,37.55025648,127.1438368
광진구,화양동,애견미용,피카소 동물병원 미용,37.54729228,127.0703867
광진구,화양동,동물병원,피카소동물병원,37.54729228,127.0703867
강서구,가양동,애견미용,피플앤독,37.56891629,126.8393108
강북구,미아동,애견미용,픽 앤 펫 애견 미용실,37.61523419,127.03203
강서구,화곡동,펫호텔,필독(feel dog),37.5524518,126.8484148
양천구,목동,동물병원,필동물종합병원,37.53144131,126.8612406
강남구,신사동,애견미용,필스타,37.52353161,127.0269063
강북구,미아동,애견미용,핑크멍,37.617976,127.0097407
도봉구,도봉동,애견미용,핑크퍼피(PINKPUPPY),37.67100804,127.0378941
서대문구,홍은동,펫호텔,핑키펫,37.5921011,126.9399417
동대문구,휘경동,동물병원,하나동물병원,37.58949258,127.0580703
동작구,상도동,동물병원,하나사랑동물병원,37.50450385,126.9351068
강남구,역삼동,동물병원,하나카동물병원,37.49422583,127.03182
강동구,천호동,펫택시,하남펫택시,37.54343543,127.1280772
중구,명동*,펫카페,하늘을 걷는 고양이 카페,37.56344664,126.9805481
중랑구,신내동,동물병원,하니동물병원,37.6169574,127.088402
강남구,개포동,애견미용,하룻강아지,37.47923812,127.0469449
도봉구,창동,동물병원,하비동물병원,37.65204179,127.0436412
중랑구,면목동,동물병원,하스펫탈동물병원,37.59157191,127.084068
송파구,송파동,펫호텔,하우독,37.50395055,127.11208
강서구,화곡동,펫호텔,하울 애견 유치원,37.53186574,126.8555238
중랑구,묵동,애견미용,하이 그루밍,37.61185224,127.0767919
강서구,방화동,애견미용,하이독스,37.56831494,126.8062185
동대문구,답십리,동물병원,하이유 동물병원,37.56662023,127.0530175
동대문구,이문동,애견미용,하이조이,37.60484468,127.0595727
마포구,용강동,펫택시,하이펫,37.54160367,126.9360564
강북구,번동,애견미용,하이펫스(hi pet`s),37.63876938,127.0293525
강동구,성내동,애견미용,하치이야기,37.52872834,127.1289499
송파구,삼전동,동물병원,하트동물메디컬센터,37.5039452,127.0939466
강서구,화곡동,동물병원,하트온동물병원,37.53197889,126.8589149
강남구,개포동,동물병원,한 동물병원,37.474232,127.0469301
영등포구,신길동,동물병원,한가람동물의료센터,37.51343238,126.9156441
강동구,천호동,펫호텔,한강 펫케어센터 강동점,37.54401875,127.118397
노원구,상계동,동물병원,한강동물병원,37.66246789,127.0631785
중랑구,면목동,동물병원,한국동물메디컬센터(KAMC),37.58819467,127.0830095
노원구,상계동,동물병원,한국동물암센터,37.65317734,127.0652354
중랑구,중화동,동물병원,한국동물영상의학센터,37.59504204,127.0765327
종로구,숭인동,애견미용,한국반려동물아카데미뷰티샵,37.57443713,127.0183835
서초구,방배동,동물병원,한나동물병원,37.49663944,126.9848448
강남구,논현동,애견미용,한남동 강아지 in 신사,37.51458014,127.0176999
용산구,한남동,동물병원,한남동물병원,37.53242213,127.0023871
용산구,한남동,애견미용,한남메이펫,37.53239128,127.0043666
강남구,개포동,애견미용,한동물병원,37.47478472,127.0477839
은평구,신사동,애견미용,한마음 동물병원,37.60099343,126.9072279
은평구,신사동,동물병원,한마음동물병원,37.60099343,126.9072279
도봉구,창동,동물병원,한빛동물병원,37.64018979,127.0369001
노원구,상계동,애견미용,한빛종합동물병원,37.65092277,127.0589906
성북구,성북동,동물병원,한사랑동물병원,37.590354,127.0009455
성북구,성북동,애견미용,한사랑펫,37.590354,127.0009455
구로구,개봉동,동물병원,한샘동물병원,37.49548258,126.8568774
관악구,신림동,동물병원,한성동물병원,37.47824115,126.9289655
서대문구,홍제동,동물병원,한솔동물병원,37.584907,126.9457654
은평구,응암동,애견미용,한수 동물병원,37.59978302,126.918569
은평구,증산동,동물병원,한수24시동물병원,37.58180031,126.9041539
동대문구,휘경동,애견미용,한스 강아지방,37.58906258,127.0580642
송파구,석촌동,애견미용,한스그루밍,37.4994262,127.0985628
서대문구,남가좌,동물병원,한스동물병원,37.57665244,126.921956
송파구,석촌동,애견미용,한스애견미용,37.4994262,127.0985628
성동구,행당동,동물병원,한양동물메디컬센터,37.55966173,127.0341239
송파구,송파동,동물병원,한양동물병원,37.50325804,127.1105473
은평구,응암동,동물병원,한얼동물병원,37.59204419,126.9150255
성동구,옥수동,애견미용,함께하는 동물병원,37.54301835,127.010237
강북구,수유동,애견미용,핫!Dog,37.63877248,127.0174067
노원구,공릉동,애견미용,핫독,37.62265772,127.0761955
구로구,항동,동물병원,항동푸른숲동물병원,37.48093107,126.8217298
서초구,잠원동,동물병원,해뜨는 동물병원 해질녘책방,37.50962046,127.0103881
서초구,잠원동,애견미용,해뜨는동물병원해질녘책방,37.50962046,127.0103881
강북구,번동,애견미용,해맑개,37.62948638,127.0361447
광진구,자양동,동물병원,해맑은동물병원,37.53159695,127.0810479
양천구,신월동,동물병원,해맞이 동물병원,37.51742201,126.8348544
양천구,신월동,애견미용,해맞이동물병원,37.51742201,126.8348544
도봉구,도봉동,동물병원,해봄동물병원,37.68254441,127.0446144
양천구,신정동,동물병원,해성동물병원,37.52062685,126.8572464
강동구,명일동,동물병원,해태동물병원,37.55324223,127.1518881
구로구,고척동,동물병원,해피동물병원,37.50356819,126.8588079
은평구,역촌동,애견미용,해피멍,37.60472255,126.911622
금천구,독산동,애견미용,해피치 애견카페,37.46489931,126.8942392
강남구,논현동,펫호텔,해피퍼피 강아지 유치원 & 미용,37.5155854,127.0277901
강남구,논현동,애견미용,해피퍼피 미용실,37.5155854,127.0277901
서초구,잠원동,펫택시,해피펫,37.51023039,126.9993326
양천구,신월동,동물병원,햇살동물병원,37.52382548,126.8394367
중랑구,신내동,동물병원,행복이 있는 동물병원,37.60781941,127.095471
도봉구,방학동,애견미용,행복하개,37.66328088,127.0345477
성북구,안암동,애견미용,행복하개키울고양,37.58738963,127.0189679
은평구,갈현동,애견미용,행복한 강아지,37.62381554,126.9166998
마포구,성산동,동물병원,행복한 동물병원,37.5698151,126.9015646
도봉구,창동,애견미용,행복한 애견샵,37.64673152,127.0328602
송파구,삼전동,동물병원,행복한 우리아이 동물병원,37.5068894,127.0902784
도봉구,쌍문동,애견미용,행복한강아지,37.6559739,127.0280506
도봉구,창동,동물병원,행복한동물병원,37.65943027,127.0388884
양천구,목동,동물병원,행복한세상동물병원,37.52937343,126.8731937
송파구,삼전동,애견미용,행복한우리아이 동물병원,37.5068894,127.0902784
중랑구,면목동,애견미용,향기나개,37.5833491,127.0792831
종로구,창신동,애견미용,허그댕댕,37.57737897,127.0121397
양천구,신정동,애견미용,허그허그(HUGHUG),37.52501122,126.851979
구로구,구로동,동물병원,허브동물병원,37.49588112,126.8698326
도봉구,창동,애견미용,"헤이 복디(Hey, Bokdi)",37.63829276,127.0339481
서초구,방배동,동물병원,헤이븐동물병원,37.49105284,126.9816708
서초구,방배동,애견미용,헤이븐동물병원 이수점,37.49105284,126.9816708
서대문구,연희동,동물병원,헬로우 동물병원,37.57277128,126.9328691
강동구,길동,애견미용,헬로우 퍼피,37.53697887,127.1431352
구로구,오류동,펫호텔,"헬로우, 마루네 애견운동장",37.49185362,126.8375522
서초구,서초동,펫호텔,헬로우도치,37.48540078,127.0159346
송파구,문정동,애견미용,헬로우프리티,37.48710966,127.1222044
송파구,가락동,동물병원,헬리오동물병원,37.49772183,127.1041334
서초구,반포동,동물병원,헬릭스동물메디컬센터,37.50488864,126.9992007
송파구,삼전동,동물병원,헬릭스동물메디컬센터 송파분원,37.50376212,127.0849899
중구,을지로,동물병원,헬릭스동물심장수술센터,37.5658843,127.0004557
중구,을지로,동물병원,헬릭스동물암센터,37.5658843,127.0004557
강북구,수유동,동물병원,현대종합동물병원,37.64376677,127.0201427
동대문구,장안동,애견미용,현대종합펫(현대동물병원),37.57250672,127.0701656
관악구,봉천동,동물병원,형제동물의료센터,37.48237522,126.9412905
관악구,봉천동,애견미용,형제종합동물병원,37.48237522,126.9412905
강남구,삼성동,동물병원,혜민동물병원,37.5146022,127.0408405
중랑구,면목동,동물병원,혜원동물병원,37.58234922,127.0854021
양천구,목동,동물병원,혜인종합 동물병원,37.54915065,126.8610161
강북구,미아동,동물병원,호 동물병원,37.61193255,127.0324751
성북구,하월곡,동물병원,호담동물병원,37.60678446,127.0256414
동대문구,전농동,애견미용,호두네,37.57836372,127.0561172
송파구,송파동,동물병원,호수동물병원,37.51136072,127.1059055
동대문구,장안동,애견미용,호야펫살롱,37.56789687,127.0623329
강북구,번동,애견미용,호이펫샵,37.62778836,127.0390411
성북구,동선동,애견미용,호펫 강아지 고양이 성신여대본점,37.59455486,127.0172495
관악구,봉천동,애견미용,혼자두면 장판뜯어서 차린 개카페,37.48515226,126.9327938
중랑구,묵동,동물병원,홍상희동물병원,37.61066505,127.0744999
서대문구,홍은동,애견미용,홍은애견미용,37.59329154,126.9415603
마포구,합정동,동물병원,홍익동물종합병원,37.54809626,126.9154953
서대문구,홍제동,동물병원,홍제동물병원,37.58963706,126.9398518
종로구,동숭동,애견미용,홍주스컵,37.58059968,127.0025215
강서구,화곡동,동물병원,화곡동물병원,37.54563993,126.8447337
노원구,공릉동,동물병원,화랑동물병원,37.61928565,127.0767552
중랑구,묵동,애견미용,화사하개,37.61814784,127.0798515
도봉구,방학동,동물병원,화신종합동물병원,37.66379399,127.0317625
중구,묵정동,동물병원,황동물병원,37.56237118,126.9971153
송파구,석촌동,애견미용,황제살롱,37.50025907,127.1033815
강서구,방화동,동물병원,황하동물병원,37.56995734,126.8089054
중랑구,중화동,펫택시,황현준 펫택시,37.60131234,127.0722408
용산구,효창동,동물병원,효창동물병원,37.53931819,126.9589966
영등포구,신길동,애견미용,휴먼플러스(개밥주는고양이),37.50306046,126.898153
동작구,흑석동,동물병원,흑석24시동물병원,37.50805089,126.9611193
송파구,잠실동,애견미용,희망동물병원,37.5114275,127.0776227
광진구,구의동,애견미용,희망애견샵,37.55195254,127.0885398
송파구,잠실동,동물병원,희망종합동물병원,37.5114275,127.0776227
강서구,마곡동,애견미용,히카살롱,37.56447374,126.8368907
강남구,역삼동,펫카페,히히냥냥,37.50189752,127.0241098
마포구,공덕동,동물병원,힐링 24시 동물병원,37.54535375,126.9462601
송파구,문정동,펫호텔,힐링몽,37.48901431,127.1215875
강남구,자곡동,동물병원,힐스타동물병원,37.47502516,127.1022449
